"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
13748,0,0.687893,10003066,679,10000025,99999,0.687893,10,99999,10000000,13749,10003066,10000025,679,99999,0.687893,10,99999,10000000,4.12736,4.12736,4.12736,4.12736,0,13748,0.0000,0.0000,0.0000,4.12736,4.12736,4.12736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.12736,4.12736,4.12736,0.0000,0.0000,0.0000,0.0000,0.0000
13750,0,0.495764,10003067,710,10000025,99999,0.495764,10,99999,10000000,13751,10003067,10000025,710,99999,0.495764,10,99999,10000000,2.97458,2.97458,2.97458,2.97458,0,13750,0.0000,0.0000,0.0000,2.97458,2.97458,2.97458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.97458,2.97458,2.97458,0.0000,0.0000,0.0000,0.0000,0.0000
13752,0,0.590681,10003068,711,10000025,99999,0.590681,10,99999,10000000,13753,10003068,10000025,711,99999,0.590681,10,99999,10000000,3.54409,3.54409,3.54409,3.54409,0,13752,0.0000,0.0000,0.0000,3.54409,3.54409,3.54409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.54409,3.54409,3.54409,0.0000,0.0000,0.0000,0.0000,0.0000
13754,0,0.312742,10003069,712,10000025,99999,0.312742,10,99999,10000000,13755,10003069,10000025,712,99999,0.312742,10,99999,10000000,1.87645,1.87645,1.87645,1.87645,0,13754,0.0000,0.0000,0.0000,1.87645,1.87645,1.87645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.87645,1.87645,1.87645,0.0000,0.0000,0.0000,0.0000,0.0000
13756,0,0.626156,10003070,783,10000025,99999,0.626156,10,99999,10000000,13757,10003070,10000025,783,99999,0.626156,10,99999,10000000,3.75694,3.75694,3.75694,3.75694,0,13756,0.0000,0.0000,0.0000,3.75694,3.75694,3.75694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.75694,3.75694,3.75694,0.0000,0.0000,0.0000,0.0000,0.0000
13758,0,0.521553,10003071,821,10000025,99999,0.521553,10,99999,10000000,13759,10003071,10000025,821,99999,0.521553,10,99999,10000000,3.12932,3.12932,3.12932,3.12932,0,13758,0.0000,0.0000,0.0000,3.12932,3.12932,3.12932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.12932,3.12932,3.12932,0.0000,0.0000,0.0000,0.0000,0.0000
13760,0,0.612227,10003072,822,10000025,99999,0.612227,10,99999,10000000,13761,10003072,10000025,822,99999,0.612227,10,99999,10000000,3.67336,3.67336,3.67336,3.67336,0,13760,0.0000,0.0000,0.0000,3.67336,3.67336,3.67336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.67336,3.67336,3.67336,0.0000,0.0000,0.0000,0.0000,0.0000
13762,0,0.438516,10003073,823,10000025,99999,0.438516,10,99999,10000000,13763,10003073,10000025,823,99999,0.438516,10,99999,10000000,2.6311,2.6311,2.6311,2.6311,0,13762,0.0000,0.0000,0.0000,2.6311,2.6311,2.6311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.6311,2.6311,2.6311,0.0000,0.0000,0.0000,0.0000,0.0000
13764,0,0.590376,10003074,852,10000025,99999,0.590376,10,99999,10000000,13765,10003074,10000025,852,99999,0.590376,10,99999,10000000,3.54226,3.54226,3.54226,3.54226,0,13764,0.0000,0.0000,0.0000,3.54226,3.54226,3.54226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.54226,3.54226,3.54226,0.0000,0.0000,0.0000,0.0000,0.0000
13766,0,0.569015,10003075,853,10000025,99999,0.569015,10,99999,10000000,13767,10003075,10000025,853,99999,0.569015,10,99999,10000000,3.41409,3.41409,3.41409,3.41409,0,13766,0.0000,0.0000,0.0000,3.41409,3.41409,3.41409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.41409,3.41409,3.41409,0.0000,0.0000,0.0000,0.0000,0.0000
13768,0,0.176679,10003076,948,10000025,99999,0.176679,10,99999,10000000,13769,10003076,10000025,948,99999,0.176679,10,99999,10000000,1.06007,1.06007,1.06007,1.06007,0,13768,0.0000,0.0000,0.0000,1.06007,1.06007,1.06007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.06007,1.06007,1.06007,0.0000,0.0000,0.0000,0.0000,0.0000
13770,0,0.19056,10003077,949,10000025,99999,0.19056,10,99999,10000000,13771,10003077,10000025,949,99999,0.19056,10,99999,10000000,1.14336,1.14336,1.14336,1.14336,0,13770,20.4000,61.8000,82.2000,1.14336,1.14336,1.14336,0.000204002,0.000618006,0.000618006,3.88742,11.7766,15.6640,0.388742,1.17766,1.5664,10,10,1.14336,1.14336,1.14336,20.4000,61.8000,20.4000,61.8000,82.2000
13772,0,0.168262,10003078,950,10000025,99999,0.168262,10,99999,10000000,13773,10003078,10000025,950,99999,0.168262,10,99999,10000000,1.00957,1.00957,1.00957,1.00959,0,13772,21.0000,651.6000,672.6000,1.00957,1.00959,1.00959,0.000210002,0.00651607,0.00651607,3.5335,109.6395,113.1730,0.35335,10.9641,11.3175,10,9.99983,1.00957,1.00959,1.00959,21.0000,651.6000,21.0000,651.6000,672.6000
13774,0,0.453242,10003079,980,10000025,99999,0.453242,10,99999,10000000,13775,10003079,10000025,980,99999,0.453242,10,99999,10000000,2.71945,2.71945,2.71945,2.71945,0,13774,0.0000,0.0000,0.0000,2.71945,2.71945,2.71945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.71945,2.71945,2.71945,0.0000,0.0000,0.0000,0.0000,0.0000
13776,0,0.272073,10003080,1103,10000025,99999,0.272073,10,99999,10000000,13777,10003080,10000025,1103,99999,0.272073,10,99999,10000000,1.63244,1.63244,1.63244,1.63244,0,13776,0.0000,0.0000,0.0000,1.63244,1.63244,1.63244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.63244,1.63244,1.63244,0.0000,0.0000,0.0000,0.0000,0.0000
13778,0,0.289733,10003081,1104,10000025,99999,0.289733,10,99999,10000000,13779,10003081,10000025,1104,99999,0.289733,10,99999,10000000,1.7384,1.7384,1.7384,1.7384,0,13778,0.0000,0.0000,0.0000,1.7384,1.7384,1.7384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.7384,1.7384,1.7384,0.0000,0.0000,0.0000,0.0000,0.0000
13780,0,0.779633,10003082,1140,10000025,99999,0.779633,10,99999,10000000,13781,10003082,10000025,1140,99999,0.779633,10,99999,10000000,4.6778,4.6778,4.6778,4.6778,0,13780,0.0000,0.0000,0.0000,4.6778,4.6778,4.6778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.6778,4.6778,4.6778,0.0000,0.0000,0.0000,0.0000,0.0000
13782,0,0.714616,10003083,1141,10000025,99999,0.714616,10,99999,10000000,13783,10003083,10000025,1141,99999,0.714616,10,99999,10000000,4.2877,4.2877,4.2877,4.2877,0,13782,0.0000,0.0000,0.0000,4.2877,4.2877,4.2877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.2877,4.2877,4.2877,0.0000,0.0000,0.0000,0.0000,0.0000
13784,0,0.705647,10003084,1669,10000025,99999,0.705647,10,99999,10000000,13785,10003084,10000025,1669,99999,0.705647,10,99999,10000000,4.23388,4.23388,4.23388,4.23388,0,13784,0.0000,0.0000,0.0000,4.23388,4.23388,4.23388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.23388,4.23388,4.23388,0.0000,0.0000,0.0000,0.0000,0.0000
13786,0,1.05421,10003085,1858,10000025,99999,1.05421,10,99999,10000000,13787,10003085,10000025,1858,99999,1.05421,10,99999,10000000,6.32525,6.32525,6.32525,6.32525,0,13786,0.0000,0.0000,0.0000,6.32525,6.32525,6.32525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,6.32525,6.32525,6.32525,0.0000,0.0000,0.0000,0.0000,0.0000
13788,0,1.15118,10003086,1859,10000025,99999,1.15118,10,99999,10000000,13789,10003086,10000025,1859,99999,1.15118,10,99999,10000000,6.90709,6.90709,6.90709,6.90709,0,13788,0.0000,0.0000,0.0000,6.90709,6.90709,6.90709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,6.90709,6.90709,6.90709,0.0000,0.0000,0.0000,0.0000,0.0000
13790,0,0.951766,10003087,1860,10000025,99999,0.951766,10,99999,10000000,13791,10003087,10000025,1860,99999,0.951766,10,99999,10000000,5.7106,5.7106,5.7106,5.7106,0,13790,0.0000,0.0000,0.0000,5.7106,5.7106,5.7106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.7106,5.7106,5.7106,0.0000,0.0000,0.0000,0.0000,0.0000
13792,0,0.352639,10003088,1954,10000025,99999,0.352639,10,99999,10000000,13793,10003088,10000025,1954,99999,0.352639,10,99999,10000000,2.11583,2.11583,2.11583,2.11583,0,13792,0.0000,0.0000,0.0000,2.11583,2.11583,2.11583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.11583,2.11583,2.11583,0.0000,0.0000,0.0000,0.0000,0.0000
13794,0,0.612968,10003089,1991,10000025,99999,0.612968,10,99999,10000000,13795,10003089,10000025,1991,99999,0.612968,10,99999,10000000,3.67781,3.67781,3.67781,3.67781,0,13794,0.0000,0.0000,0.0000,3.67781,3.67781,3.67781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.67781,3.67781,3.67781,0.0000,0.0000,0.0000,0.0000,0.0000
13796,0,0.581657,10003090,1992,10000025,99999,0.581657,10,99999,10000000,13797,10003090,10000025,1992,99999,0.581657,10,99999,10000000,3.48994,3.48994,3.48994,3.48994,0,13796,0.0000,0.0000,0.0000,3.48994,3.48994,3.48994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.48994,3.48994,3.48994,0.0000,0.0000,0.0000,0.0000,0.0000
13798,0,0.658223,10003091,1993,10000025,99999,0.658223,10,99999,10000000,13799,10003091,10000025,1993,99999,0.658223,10,99999,10000000,3.94934,3.94934,3.94934,3.94934,0,13798,0.0000,0.0000,0.0000,3.94934,3.94934,3.94934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.94934,3.94934,3.94934,0.0000,0.0000,0.0000,0.0000,0.0000
13800,0,0.233326,10003092,2071,10000025,99999,0.233326,10,99999,10000000,13801,10003092,10000025,2071,99999,0.233326,10,99999,10000000,1.39996,1.39996,1.39996,1.39996,0,13800,0.0000,0.0000,0.0000,1.39996,1.39996,1.39996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.39996,1.39996,1.39996,0.0000,0.0000,0.0000,0.0000,0.0000
13802,0,0.432969,10003093,2134,10000025,99999,0.432969,10,99999,10000000,13803,10003093,10000025,2134,99999,0.432969,10,99999,10000000,2.59781,2.59781,2.59781,2.59781,0,13802,0.0000,0.0000,0.0000,2.59781,2.59781,2.59781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.59781,2.59781,2.59781,0.0000,0.0000,0.0000,0.0000,0.0000
13804,0,0.285043,10003094,2135,10000025,99999,0.285043,10,99999,10000000,13805,10003094,10000025,2135,99999,0.285043,10,99999,10000000,1.71026,1.71026,1.71026,1.71026,0,13804,0.0000,0.0000,0.0000,1.71026,1.71026,1.71026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.71026,1.71026,1.71026,0.0000,0.0000,0.0000,0.0000,0.0000
13806,0,0.507896,10003095,2136,10000025,99999,0.507896,10,99999,10000000,13807,10003095,10000025,2136,99999,0.507896,10,99999,10000000,3.04738,3.04738,3.04738,3.04738,0,13806,0.0000,0.0000,0.0000,3.04738,3.04738,3.04738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.04738,3.04738,3.04738,0.0000,0.0000,0.0000,0.0000,0.0000
13808,0,0.2873,10003096,2143,10000025,99999,0.2873,10,99999,10000000,13809,10003096,10000025,2143,99999,0.2873,10,99999,10000000,1.7238,1.7238,1.7238,1.7238,0,13808,0.0000,0.0000,0.0000,1.7238,1.7238,1.7238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.7238,1.7238,1.7238,0.0000,0.0000,0.0000,0.0000,0.0000
13810,0,0.218987,10003097,2144,10000025,99999,0.218987,10,99999,10000000,13811,10003097,10000025,2144,99999,0.218987,10,99999,10000000,1.31392,1.31392,1.31392,1.31392,0,13810,0.0000,0.0000,0.0000,1.31392,1.31392,1.31392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.31392,1.31392,1.31392,0.0000,0.0000,0.0000,0.0000,0.0000
13812,0,0.374215,10003098,2145,10000025,99999,0.374215,10,99999,10000000,13813,10003098,10000025,2145,99999,0.374215,10,99999,10000000,2.24529,2.24529,2.24529,2.24529,0,13812,0.0000,0.0000,0.0000,2.24529,2.24529,2.24529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.24529,2.24529,2.24529,0.0000,0.0000,0.0000,0.0000,0.0000
13814,0,0.85656,10003099,2217,10000025,99999,0.85656,10,99999,10000000,13815,10003099,10000025,2217,99999,0.85656,10,99999,10000000,5.13936,5.13936,5.13936,5.13936,0,13814,0.0000,0.0000,0.0000,5.13936,5.13936,5.13936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.13936,5.13936,5.13936,0.0000,0.0000,0.0000,0.0000,0.0000
13816,0,0.757464,10003100,2218,10000025,99999,0.757464,10,99999,10000000,13817,10003100,10000025,2218,99999,0.757464,10,99999,10000000,4.54478,4.54478,4.54478,4.54478,0,13816,0.0000,0.0000,0.0000,4.54478,4.54478,4.54478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.54478,4.54478,4.54478,0.0000,0.0000,0.0000,0.0000,0.0000
13818,0,0.957614,10003101,2990,10000025,99999,0.957614,10,99999,10000000,13819,10003101,10000025,2990,99999,0.957614,10,99999,10000000,5.74568,5.74568,5.74568,5.74568,0,13818,0.0000,0.0000,0.0000,5.74568,5.74568,5.74568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.74568,5.74568,5.74568,0.0000,0.0000,0.0000,0.0000,0.0000
13820,0,0.999103,10003102,3087,10000025,99999,0.999103,10,99999,10000000,13821,10003102,10000025,3087,99999,0.999103,10,99999,10000000,5.99462,5.99462,5.99462,5.99462,0,13820,0.0000,0.0000,0.0000,5.99462,5.99462,5.99462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,5.99462,5.99462,5.99462,0.0000,0.0000,0.0000,0.0000,0.0000
13822,0,0.815158,10003103,3088,10000025,99999,0.815158,10,99999,10000000,13823,10003103,10000025,3088,99999,0.815158,10,99999,10000000,4.89095,4.89095,4.89095,4.89095,0,13822,55.2000,0.0000,55.2000,4.89095,4.89095,4.89095,0.000552006,0.0000,0.000552006,44.9967,0.0000,44.9967,4.49967,0.0000,4.49967,10,10.0000,4.89095,4.89095,4.89095,55.2000,0.0000,55.2000,0.0000,55.2000
13824,0,0.98145,10003104,3094,10000025,99999,0.98145,10,99999,10000000,13825,10003104,10000025,3094,99999,0.98145,10,99999,10000000,5.8887,5.8887,5.8887,5.8887,0,13824,0.0000,0.0000,0.0000,5.8887,5.8887,5.8887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,5.8887,5.8887,5.8887,0.0000,0.0000,0.0000,0.0000,0.0000
13826,0,0.976803,10003105,3095,10000025,99999,0.976803,10,99999,10000000,13827,10003105,10000025,3095,99999,0.976803,10,99999,10000000,5.86082,5.86082,5.86082,5.86082,0,13826,0.0000,0.0000,0.0000,5.86082,5.86082,5.86082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,5.86082,5.86082,5.86082,0.0000,0.0000,0.0000,0.0000,0.0000
13828,0,0.271483,10003106,3414,10000025,99999,0.271483,10,99999,10000000,13829,10003106,10000025,3414,99999,0.271483,10,99999,10000000,1.6289,1.6289,1.6289,1.6289,0,13828,0.0000,0.0000,0.0000,1.6289,1.6289,1.6289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.6289,1.6289,1.6289,0.0000,0.0000,0.0000,0.0000,0.0000
13830,0,0.240331,10003107,3415,10000025,99999,0.240331,10,99999,10000000,13831,10003107,10000025,3415,99999,0.240331,10,99999,10000000,1.44199,1.44199,1.44199,1.44199,0,13830,0.0000,0.0000,0.0000,1.44199,1.44199,1.44199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.44199,1.44199,1.44199,0.0000,0.0000,0.0000,0.0000,0.0000
13832,0,0.243035,10003108,3470,10000025,99999,0.243035,10,99999,10000000,13833,10003108,10000025,3470,99999,0.243035,10,99999,10000000,1.45821,1.45821,1.45821,1.45821,0,13832,4.8,12.0000,16.8000,1.45821,1.45821,1.45821,4.80005e-05,0.000120001,0.000120001,1.16657,2.91642,4.08299,0.116657,0.291642,0.408299,10.0000,10.0000,1.45821,1.45821,1.45821,4.8,12.0000,4.8,12.0000,16.8000
13834,0,0.23838,10003109,3472,10000025,99999,0.23838,10,99999,10000000,13835,10003109,10000025,3472,99999,0.23838,10,99999,10000000,1.43028,1.43028,1.43028,1.43028,0,13834,0.0000,0.0000,0.0000,1.43028,1.43028,1.43028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.43028,1.43028,1.43028,0.0000,0.0000,0.0000,0.0000,0.0000
13836,0,0.21337,10003110,3473,10000025,99999,0.21337,10,99999,10000000,13837,10003110,10000025,3473,99999,0.21337,10,99999,10000000,1.28022,1.28022,1.28022,1.28022,0,13836,0.0000,0.0000,0.0000,1.28022,1.28022,1.28022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.28022,1.28022,1.28022,0.0000,0.0000,0.0000,0.0000,0.0000
13838,0,0.46775,10003111,3505,10000025,99999,0.46775,10,99999,10000000,13839,10003111,10000025,3505,99999,0.46775,10,99999,10000000,2.8065,2.8065,2.8065,2.8065,0,13838,0.0000,0.0000,0.0000,2.8065,2.8065,2.8065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.8065,2.8065,2.8065,0.0000,0.0000,0.0000,0.0000,0.0000
13840,0,0.473749,10003112,3670,10000025,99999,0.473749,10,99999,10000000,13841,10003112,10000025,3670,99999,0.473749,10,99999,10000000,2.84249,2.84249,2.84249,2.84249,0,13840,0.0000,0.0000,0.0000,2.84249,2.84249,2.84249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.84249,2.84249,2.84249,0.0000,0.0000,0.0000,0.0000,0.0000
13842,0,0.566282,10003113,3794,10000025,99999,0.566282,10,99999,10000000,13843,10003113,10000025,3794,99999,0.566282,10,99999,10000000,3.39769,3.39769,3.39769,3.39769,0,13842,0.0000,0.0000,0.0000,3.39769,3.39769,3.39769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.39769,3.39769,3.39769,0.0000,0.0000,0.0000,0.0000,0.0000
13844,0,0.488618,10003114,541,10000078,99999,0.488618,10,99999,10000000,13845,10003114,10000078,541,99999,0.488618,10,99999,10000000,2.93171,2.93171,2.93171,2.93171,0,13844,0.0000,0.0000,0.0000,2.93171,2.93171,2.93171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.93171,2.93171,2.93171,0.0000,0.0000,0.0000,0.0000,0.0000
13846,0,0.541429,10003115,806,10000078,99999,0.541429,10,99999,10000000,13847,10003115,10000078,806,99999,0.541429,10,99999,10000000,3.24857,3.24857,3.24857,3.24857,0,13846,0.0000,0.0000,0.0000,3.24857,3.24857,3.24857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.24857,3.24857,3.24857,0.0000,0.0000,0.0000,0.0000,0.0000
13848,0,0.381013,10003116,991,10000078,99999,0.381013,10,99999,10000000,13849,10003116,10000078,991,99999,0.381013,10,99999,10000000,2.28608,2.28608,2.28608,2.28608,0,13848,0.0000,0.0000,0.0000,2.28608,2.28608,2.28608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.28608,2.28608,2.28608,0.0000,0.0000,0.0000,0.0000,0.0000
13850,0,0.345075,10003117,992,10000078,99999,0.345075,10,99999,10000000,13851,10003117,10000078,992,99999,0.345075,10,99999,10000000,2.07045,2.07045,2.07045,2.07045,0,13850,0.0000,0.0000,0.0000,2.07045,2.07045,2.07045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.07045,2.07045,2.07045,0.0000,0.0000,0.0000,0.0000,0.0000
13852,0,0.274109,10003118,993,10000078,99999,0.274109,10,99999,10000000,13853,10003118,10000078,993,99999,0.274109,10,99999,10000000,1.64465,1.64465,1.64465,1.64465,0,13852,0.0000,0.0000,0.0000,1.64465,1.64465,1.64465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.64465,1.64465,1.64465,0.0000,0.0000,0.0000,0.0000,0.0000
13854,0,0.449833,10003119,994,10000078,99999,0.449833,10,99999,10000000,13855,10003119,10000078,994,99999,0.449833,10,99999,10000000,2.699,2.699,2.699,2.699,0,13854,0.0000,0.0000,0.0000,2.699,2.699,2.699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.699,2.699,2.699,0.0000,0.0000,0.0000,0.0000,0.0000
13856,0,0.486332,10003120,1441,10000078,99999,0.486332,10,99999,10000000,13857,10003120,10000078,1441,99999,0.486332,10,99999,10000000,2.91799,2.91799,2.91799,2.91799,0,13856,0.0000,0.0000,0.0000,2.91799,2.91799,2.91799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.91799,2.91799,2.91799,0.0000,0.0000,0.0000,0.0000,0.0000
13858,0,0.506294,10003121,1594,10000078,99999,0.506294,10,99999,10000000,13859,10003121,10000078,1594,99999,0.506294,10,99999,10000000,3.03776,3.03776,3.03776,3.03776,0,13858,0.0000,0.0000,0.0000,3.03776,3.03776,3.03776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.03776,3.03776,3.03776,0.0000,0.0000,0.0000,0.0000,0.0000
13860,0,0.467422,10003122,1595,10000078,99999,0.467422,10,99999,10000000,13861,10003122,10000078,1595,99999,0.467422,10,99999,10000000,2.80453,2.80453,2.80453,2.80453,0,13860,0.0000,0.0000,0.0000,2.80453,2.80453,2.80453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.80453,2.80453,2.80453,0.0000,0.0000,0.0000,0.0000,0.0000
13862,0,0.232358,10003123,1826,10000078,99999,0.232358,10,99999,10000000,13863,10003123,10000078,1826,99999,0.232358,10,99999,10000000,1.39415,1.39415,1.39415,1.39415,0,13862,0.0000,0.0000,0.0000,1.39415,1.39415,1.39415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.39415,1.39415,1.39415,0.0000,0.0000,0.0000,0.0000,0.0000
13864,0,0.329039,10003124,1828,10000078,99999,0.329039,10,99999,10000000,13865,10003124,10000078,1828,99999,0.329039,10,99999,10000000,1.97423,1.97423,1.97423,1.97423,0,13864,0.0000,0.0000,0.0000,1.97423,1.97423,1.97423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.97423,1.97423,1.97423,0.0000,0.0000,0.0000,0.0000,0.0000
13866,0,0.165461,10003125,1829,10000078,99999,0.165461,10,99999,10000000,13867,10003125,10000078,1829,99999,0.165461,10,99999,10000000,0.992766,0.992766,0.992766,0.992766,0,13866,0.0000,0.0000,0.0000,0.992766,0.992766,0.992766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,0.992766,0.992766,0.992766,0.0000,0.0000,0.0000,0.0000,0.0000
13868,0,0.180233,10003126,1863,10000078,99999,0.180233,10,99999,10000000,13869,10003126,10000078,1863,99999,0.180233,10,99999,10000000,1.0814,1.0814,1.0814,1.0814,0,13868,0.0000,0.0000,0.0000,1.0814,1.0814,1.0814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.0814,1.0814,1.0814,0.0000,0.0000,0.0000,0.0000,0.0000
13870,0,0.121309,10003127,1864,10000078,99999,0.121309,10,99999,10000000,13871,10003127,10000078,1864,99999,0.121309,10,99999,10000000,0.727854,0.727854,0.727854,0.727854,0,13870,0.0000,0.0000,0.0000,0.727854,0.727854,0.727854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,0.727854,0.727854,0.727854,0.0000,0.0000,0.0000,0.0000,0.0000
13872,0,0.290326,10003128,1950,10000078,99999,0.290326,10,99999,10000000,13873,10003128,10000078,1950,99999,0.290326,10,99999,10000000,1.74196,1.74196,1.74196,1.74196,0,13872,0.0000,0.0000,0.0000,1.74196,1.74196,1.74196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.74196,1.74196,1.74196,0.0000,0.0000,0.0000,0.0000,0.0000
