"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
9544,0,0.676646,10002034,1068,10000010,99999,0.676646,10,99999,10000000,9545,10002034,10000010,1068,99999,0.676646,10,99999,10000000,4.05988,4.05988,4.05988,4.05988,0,9544,0.0000,0.0000,0.0000,4.05988,4.05988,4.05988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.05988,4.05988,4.05988,0.0000,0.0000,0.0000,0.0000,0.0000
9546,0,0.695732,10002035,1069,10000010,99999,0.695732,10,99999,10000000,9547,10002035,10000010,1069,99999,0.695732,10,99999,10000000,4.17439,4.17439,4.17439,4.17439,0,9546,0.0000,0.0000,0.0000,4.17439,4.17439,4.17439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.17439,4.17439,4.17439,0.0000,0.0000,0.0000,0.0000,0.0000
9548,0,0.686705,10002036,1070,10000010,99999,0.686705,10,99999,10000000,9549,10002036,10000010,1070,99999,0.686705,10,99999,10000000,4.12023,4.12023,4.12023,4.12023,0,9548,0.0000,0.0000,0.0000,4.12023,4.12023,4.12023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.12023,4.12023,4.12023,0.0000,0.0000,0.0000,0.0000,0.0000
9550,0,0.641589,10002037,1308,10000010,99999,0.641589,10,99999,10000000,9551,10002037,10000010,1308,99999,0.641589,10,99999,10000000,3.84953,3.84953,3.84953,3.84953,0,9550,0.0000,0.0000,0.0000,3.84953,3.84953,3.84953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.84953,3.84953,3.84953,0.0000,0.0000,0.0000,0.0000,0.0000
9552,0,0.616701,10002038,1309,10000010,99999,0.616701,10,99999,10000000,9553,10002038,10000010,1309,99999,0.616701,10,99999,10000000,3.70021,3.70021,3.70021,3.70021,0,9552,0.0000,0.0000,0.0000,3.70021,3.70021,3.70021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.70021,3.70021,3.70021,0.0000,0.0000,0.0000,0.0000,0.0000
9554,0,0.654936,10002039,1498,10000010,99999,0.654936,10,99999,10000000,9555,10002039,10000010,1498,99999,0.654936,10,99999,10000000,3.92962,3.92962,3.92962,3.92962,0,9554,0.0000,0.0000,0.0000,3.92962,3.92962,3.92962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.92962,3.92962,3.92962,0.0000,0.0000,0.0000,0.0000,0.0000
9556,0,0.638078,10002040,1499,10000010,99999,0.638078,10,99999,10000000,9557,10002040,10000010,1499,99999,0.638078,10,99999,10000000,3.82847,3.82847,3.82847,3.82847,0,9556,0.0000,0.0000,0.0000,3.82847,3.82847,3.82847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.82847,3.82847,3.82847,0.0000,0.0000,0.0000,0.0000,0.0000
9558,0,0.629926,10002041,1500,10000010,99999,0.629926,10,99999,10000000,9559,10002041,10000010,1500,99999,0.629926,10,99999,10000000,3.77956,3.77956,3.77956,3.77956,0,9558,0.0000,0.0000,0.0000,3.77956,3.77956,3.77956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.77956,3.77956,3.77956,0.0000,0.0000,0.0000,0.0000,0.0000
9560,0,0.604788,10002042,1501,10000010,99999,0.604788,10,99999,10000000,9561,10002042,10000010,1501,99999,0.604788,10,99999,10000000,3.62873,3.62873,3.62873,3.62873,0,9560,0.0000,0.0000,0.0000,3.62873,3.62873,3.62873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.62873,3.62873,3.62873,0.0000,0.0000,0.0000,0.0000,0.0000
9562,0,1.14699,10002043,1658,10000010,99999,1.14699,10,99999,10000000,9563,10002043,10000010,1658,99999,1.14699,10,99999,10000000,6.88196,6.88196,6.88196,6.88196,0,9562,0.0000,0.0000,0.0000,6.88196,6.88196,6.88196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,6.88196,6.88196,6.88196,0.0000,0.0000,0.0000,0.0000,0.0000
9564,0,1.16973,10002044,1660,10000010,99999,1.16973,10,99999,10000000,9565,10002044,10000010,1660,99999,1.16973,10,99999,10000000,7.01837,7.01837,7.01837,7.01837,0,9564,0.0000,0.0000,0.0000,7.01837,7.01837,7.01837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,7.01837,7.01837,7.01837,0.0000,0.0000,0.0000,0.0000,0.0000
9566,0,1.11563,10002045,1661,10000010,99999,1.11563,10,99999,10000000,9567,10002045,10000010,1661,99999,1.11563,10,99999,10000000,6.69376,6.69376,6.69376,6.69376,0,9566,0.0000,0.0000,0.0000,6.69376,6.69376,6.69376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,6.69376,6.69376,6.69376,0.0000,0.0000,0.0000,0.0000,0.0000
9568,0,0.994977,10002046,1662,10000010,99999,0.994977,10,99999,10000000,9569,10002046,10000010,1662,99999,0.994977,10,99999,10000000,5.96986,5.96986,5.96986,5.96986,0,9568,0.0000,0.0000,0.0000,5.96986,5.96986,5.96986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.96986,5.96986,5.96986,0.0000,0.0000,0.0000,0.0000,0.0000
9570,0,1.09802,10002047,1663,10000010,99999,1.09802,10,99999,10000000,9571,10002047,10000010,1663,99999,1.09802,10,99999,10000000,6.58811,6.58811,6.58811,6.58811,0,9570,0.0000,0.0000,0.0000,6.58811,6.58811,6.58811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,6.58811,6.58811,6.58811,0.0000,0.0000,0.0000,0.0000,0.0000
9572,0,0.966361,10002048,1664,10000010,99999,0.966361,10,99999,10000000,9573,10002048,10000010,1664,99999,0.966361,10,99999,10000000,5.79817,5.79817,5.79817,5.79817,0,9572,0.0000,0.0000,0.0000,5.79817,5.79817,5.79817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,5.79817,5.79817,5.79817,0.0000,0.0000,0.0000,0.0000,0.0000
9574,0,0.974753,10002049,1665,10000010,99999,0.974753,10,99999,10000000,9575,10002049,10000010,1665,99999,0.974753,10,99999,10000000,5.84852,5.84852,5.84852,5.84852,0,9574,0.0000,0.0000,0.0000,5.84852,5.84852,5.84852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,5.84852,5.84852,5.84852,0.0000,0.0000,0.0000,0.0000,0.0000
9576,0,0.887276,10002050,1666,10000010,99999,0.887276,10,99999,10000000,9577,10002050,10000010,1666,99999,0.887276,10,99999,10000000,5.32366,5.32366,5.32366,5.32366,0,9576,0.0000,0.0000,0.0000,5.32366,5.32366,5.32366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.32366,5.32366,5.32366,0.0000,0.0000,0.0000,0.0000,0.0000
9578,0,0.874447,10002051,1667,10000010,99999,0.874447,10,99999,10000000,9579,10002051,10000010,1667,99999,0.874447,10,99999,10000000,5.24668,5.24668,5.24668,5.24668,0,9578,0.0000,0.0000,0.0000,5.24668,5.24668,5.24668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.24668,5.24668,5.24668,0.0000,0.0000,0.0000,0.0000,0.0000
9580,0,0.762987,10002052,1668,10000010,99999,0.762987,10,99999,10000000,9581,10002052,10000010,1668,99999,0.762987,10,99999,10000000,4.57792,4.57792,4.57792,4.57792,0,9580,0.0000,0.0000,0.0000,4.57792,4.57792,4.57792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.57792,4.57792,4.57792,0.0000,0.0000,0.0000,0.0000,0.0000
9582,0,0.705079,10002053,1669,10000010,99999,0.705079,10,99999,10000000,9583,10002053,10000010,1669,99999,0.705079,10,99999,10000000,4.23047,4.23047,4.23047,4.23047,0,9582,0.0000,0.0000,0.0000,4.23047,4.23047,4.23047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.23047,4.23047,4.23047,0.0000,0.0000,0.0000,0.0000,0.0000
9584,0,0.751519,10002054,1670,10000010,99999,0.751519,10,99999,10000000,9585,10002054,10000010,1670,99999,0.751519,10,99999,10000000,4.50911,4.50911,4.50911,4.50911,0,9584,0.0000,0.0000,0.0000,4.50911,4.50911,4.50911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.50911,4.50911,4.50911,0.0000,0.0000,0.0000,0.0000,0.0000
9586,0,0.745308,10002055,1671,10000010,99999,0.745308,10,99999,10000000,9587,10002055,10000010,1671,99999,0.745308,10,99999,10000000,4.47185,4.47185,4.47185,4.47185,0,9586,0.0000,0.0000,0.0000,4.47185,4.47185,4.47185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.47185,4.47185,4.47185,0.0000,0.0000,0.0000,0.0000,0.0000
9588,0,0.636634,10002056,1672,10000010,99999,0.636634,10,99999,10000000,9589,10002056,10000010,1672,99999,0.636634,10,99999,10000000,3.8198,3.8198,3.8198,3.8198,0,9588,0.0000,0.0000,0.0000,3.8198,3.8198,3.8198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.8198,3.8198,3.8198,0.0000,0.0000,0.0000,0.0000,0.0000
9590,0,0.657938,10002057,1673,10000010,99999,0.657938,10,99999,10000000,9591,10002057,10000010,1673,99999,0.657938,10,99999,10000000,3.94763,3.94763,3.94763,3.94763,0,9590,0.0000,0.0000,0.0000,3.94763,3.94763,3.94763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.94763,3.94763,3.94763,0.0000,0.0000,0.0000,0.0000,0.0000
9592,0,0.564091,10002058,1674,10000010,99999,0.564091,10,99999,10000000,9593,10002058,10000010,1674,99999,0.564091,10,99999,10000000,3.38455,3.38455,3.38455,3.38455,0,9592,0.0000,0.0000,0.0000,3.38455,3.38455,3.38455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.38455,3.38455,3.38455,0.0000,0.0000,0.0000,0.0000,0.0000
9594,0,0.56053,10002059,1676,10000010,99999,0.56053,10,99999,10000000,9595,10002059,10000010,1676,99999,0.56053,10,99999,10000000,3.36318,3.36318,3.36318,3.36318,0,9594,0.0000,0.0000,0.0000,3.36318,3.36318,3.36318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.36318,3.36318,3.36318,0.0000,0.0000,0.0000,0.0000,0.0000
9596,0,0.44911,10002060,1677,10000010,99999,0.44911,10,99999,10000000,9597,10002060,10000010,1677,99999,0.44911,10,99999,10000000,2.69466,2.69466,2.69466,2.69466,0,9596,0.0000,0.0000,0.0000,2.69466,2.69466,2.69466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.69466,2.69466,2.69466,0.0000,0.0000,0.0000,0.0000,0.0000
9598,0,0.448307,10002061,1678,10000010,99999,0.448307,10,99999,10000000,9599,10002061,10000010,1678,99999,0.448307,10,99999,10000000,2.68984,2.68984,2.68984,2.68984,0,9598,0.0000,0.0000,0.0000,2.68984,2.68984,2.68984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.68984,2.68984,2.68984,0.0000,0.0000,0.0000,0.0000,0.0000
9600,0,0.408761,10002062,1679,10000010,99999,0.408761,10,99999,10000000,9601,10002062,10000010,1679,99999,0.408761,10,99999,10000000,2.45257,2.45257,2.45257,2.45257,0,9600,0.0000,0.0000,0.0000,2.45257,2.45257,2.45257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.45257,2.45257,2.45257,0.0000,0.0000,0.0000,0.0000,0.0000
9602,0,0.390043,10002063,1680,10000010,99999,0.390043,10,99999,10000000,9603,10002063,10000010,1680,99999,0.390043,10,99999,10000000,2.34026,2.34026,2.34026,2.34026,0,9602,0.0000,0.0000,0.0000,2.34026,2.34026,2.34026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.34026,2.34026,2.34026,0.0000,0.0000,0.0000,0.0000,0.0000
9604,0,0.394582,10002064,1681,10000010,99999,0.394582,10,99999,10000000,9605,10002064,10000010,1681,99999,0.394582,10,99999,10000000,2.36749,2.36749,2.36749,2.36749,0,9604,0.0000,0.0000,0.0000,2.36749,2.36749,2.36749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.36749,2.36749,2.36749,0.0000,0.0000,0.0000,0.0000,0.0000
9606,0,0.401913,10002065,1682,10000010,99999,0.401913,10,99999,10000000,9607,10002065,10000010,1682,99999,0.401913,10,99999,10000000,2.41148,2.41148,2.41148,2.41148,0,9606,0.0000,19.8000,19.8000,2.41148,2.41148,2.41148,0.0000,0.000198002,0.000198002,0.0000,7.95788,7.95788,0.0000,0.795789,0.795789,10,9.99999,2.41148,2.41148,2.41148,0.0000,19.8000,0.0000,19.8000,19.8000
9608,0,0.403489,10002066,1683,10000010,99999,0.403489,10,99999,10000000,9609,10002066,10000010,1683,99999,0.403489,10,99999,10000000,2.42093,2.42093,2.42093,2.42093,0,9608,0.0000,0.0000,0.0000,2.42093,2.42093,2.42093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.42093,2.42093,2.42093,0.0000,0.0000,0.0000,0.0000,0.0000
9610,0,0.411264,10002067,1684,10000010,99999,0.411264,10,99999,10000000,9611,10002067,10000010,1684,99999,0.411264,10,99999,10000000,2.46758,2.46758,2.46758,2.46758,0,9610,0.0000,0.0000,0.0000,2.46758,2.46758,2.46758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.46758,2.46758,2.46758,0.0000,0.0000,0.0000,0.0000,0.0000
9612,0,0.524202,10002068,1685,10000010,99999,0.524202,10,99999,10000000,9613,10002068,10000010,1685,99999,0.524202,10,99999,10000000,3.14521,3.14521,3.14521,3.14521,0,9612,0.0000,0.0000,0.0000,3.14521,3.14521,3.14521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.14521,3.14521,3.14521,0.0000,0.0000,0.0000,0.0000,0.0000
9614,0,0.589203,10002069,1686,10000010,99999,0.589203,10,99999,10000000,9615,10002069,10000010,1686,99999,0.589203,10,99999,10000000,3.53522,3.53522,3.53522,3.53522,0,9614,0.0000,0.0000,0.0000,3.53522,3.53522,3.53522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.53522,3.53522,3.53522,0.0000,0.0000,0.0000,0.0000,0.0000
9616,0,0.580588,10002070,1687,10000010,99999,0.580588,10,99999,10000000,9617,10002070,10000010,1687,99999,0.580588,10,99999,10000000,3.48353,3.48353,3.48353,3.48353,0,9616,0.0000,0.0000,0.0000,3.48353,3.48353,3.48353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.48353,3.48353,3.48353,0.0000,0.0000,0.0000,0.0000,0.0000
9618,0,0.715652,10002071,1688,10000010,99999,0.715652,10,99999,10000000,9619,10002071,10000010,1688,99999,0.715652,10,99999,10000000,4.29391,4.29391,4.29391,4.29391,0,9618,0.0000,0.0000,0.0000,4.29391,4.29391,4.29391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.29391,4.29391,4.29391,0.0000,0.0000,0.0000,0.0000,0.0000
9620,0,0.903008,10002072,1824,10000010,99999,0.903008,10,99999,10000000,9621,10002072,10000010,1824,99999,0.903008,10,99999,10000000,5.41805,5.41805,5.41805,5.41805,0,9620,0.0000,0.0000,0.0000,5.41805,5.41805,5.41805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.41805,5.41805,5.41805,0.0000,0.0000,0.0000,0.0000,0.0000
9622,0,0.393124,10002073,1827,10000010,99999,0.393124,10,99999,10000000,9623,10002073,10000010,1827,99999,0.393124,10,99999,10000000,2.35874,2.35874,2.35874,2.35874,0,9622,0.0000,0.0000,0.0000,2.35874,2.35874,2.35874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.35874,2.35874,2.35874,0.0000,0.0000,0.0000,0.0000,0.0000
9624,0,0.60663,10002074,1868,10000010,99999,0.60663,10,99999,10000000,9625,10002074,10000010,1868,99999,0.60663,10,99999,10000000,3.63978,3.63978,3.63978,3.63978,0,9624,0.0000,0.0000,0.0000,3.63978,3.63978,3.63978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.63978,3.63978,3.63978,0.0000,0.0000,0.0000,0.0000,0.0000
9626,0,0.739864,10002075,2359,10000010,99999,0.739864,10,99999,10000000,9627,10002075,10000010,2359,99999,0.739864,10,99999,10000000,4.43918,4.43918,4.43918,4.43918,0,9626,0.0000,0.0000,0.0000,4.43918,4.43918,4.43918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.43918,4.43918,4.43918,0.0000,0.0000,0.0000,0.0000,0.0000
9628,0,0.566817,10002076,2849,10000010,99999,0.566817,10,99999,10000000,9629,10002076,10000010,2849,99999,0.566817,10,99999,10000000,3.4009,3.4009,3.4009,3.4009,0,9628,0.0000,0.0000,0.0000,3.4009,3.4009,3.4009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.4009,3.4009,3.4009,0.0000,0.0000,0.0000,0.0000,0.0000
9630,0,0.378839,10002077,407,10000033,99999,0.378839,10,99999,10000000,9631,10002077,10000033,407,99999,0.378839,10,99999,10000000,2.27303,2.27303,2.27303,2.2731,0,9630,0.0000,150.6000,150.6000,2.27303,2.2731,2.2731,0.0000,0.00150602,0.00150602,0.0000,57.0532,57.0532,0.0000,5.70548,5.70548,10,9.99971,2.27303,2.2731,2.2731,0.0000,150.6000,0.0000,150.6000,150.6000
9632,0,0.396042,10002078,413,10000033,99999,0.396042,10,99999,10000000,9633,10002078,10000033,413,99999,0.396042,10,99999,10000000,2.37625,2.37626,2.37625,2.37625,0,9632,24.6000,0.6,25.2000,2.37626,2.37625,2.37626,0.000246002,6.00006e-06,0.000246002,9.74263,0.237625,9.98026,0.974265,0.0237625,0.998028,9.99998,10,2.37626,2.37625,2.37626,24.6000,0.6,24.6000,0.6,25.2000
9634,0,0.632216,10002079,1717,10000033,99999,0.632216,10,99999,10000000,9635,10002079,10000033,1717,99999,0.632216,10,99999,10000000,3.7933,3.7933,3.7933,3.7933,0,9634,3,0.6,3.6,3.7933,3.7933,3.7933,3.00003e-05,6.00006e-06,3.00003e-05,1.89665,0.37933,2.27598,0.189665,0.037933,0.227598,10,10,3.7933,3.7933,3.7933,3,0.6,3,0.6,3.6
9636,0,0.551664,10002080,420,10000012,99999,0.551664,10,99999,10000000,9637,10002080,10000012,420,99999,0.551664,10,99999,10000000,3.30998,3.30999,3.30998,3.30998,0,9636,22.2000,0.0000,22.2000,3.30999,3.30998,3.30999,0.000222002,0.0000,0.000222002,12.2469,0.0000,12.2469,1.2247,0.0000,1.2247,9.99998,10,3.30999,3.30998,3.30999,22.2000,0.0000,22.2000,0.0000,22.2000
9638,0,0.564015,10002081,590,10000012,99999,0.564015,10,99999,10000000,9639,10002081,10000012,590,99999,0.564015,10,99999,10000000,3.38409,3.38409,3.38409,3.38418,0,9638,0.0000,144.0000,144.0000,3.38409,3.38418,3.38418,0.0000,0.00144001,0.00144001,0.0000,81.2182,81.2182,0.0000,8.12204,8.12204,10,9.99973,3.38409,3.38418,3.38418,0.0000,144.0000,0.0000,144.0000,144.0000
9640,0,0.948552,10002082,1071,10000012,99999,0.948552,10,99999,10000000,9641,10002082,10000012,1071,99999,0.948552,10,99999,10000000,5.69131,5.69131,5.69131,5.69131,0,9640,0.0000,0.0000,0.0000,5.69131,5.69131,5.69131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,5.69131,5.69131,5.69131,0.0000,0.0000,0.0000,0.0000,0.0000
9642,0,0.940698,10002083,1072,10000012,99999,0.940698,10,99999,10000000,9643,10002083,10000012,1072,99999,0.940698,10,99999,10000000,5.64419,5.64457,5.64419,5.64419,0,9642,262.2000,0.0000,262.2000,5.64457,5.64419,5.64457,0.00262203,0.0000,0.00262203,246.6510,0.0000,246.6510,24.6668,0.0000,24.6668,9.99933,10.0000,5.64457,5.64419,5.64457,262.2000,0.0000,262.2000,0.0000,262.2000
9644,0,0.288858,10002084,432,10000064,99999,0.288858,10,99999,10000000,9645,10002084,10000064,432,99999,0.288858,10,99999,10000000,1.73315,1.73315,1.73315,1.73315,0,9644,0.0000,0.0000,0.0000,1.73315,1.73315,1.73315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.73315,1.73315,1.73315,0.0000,0.0000,0.0000,0.0000,0.0000
9646,0,0.357869,10002085,433,10000064,99999,0.357869,10,99999,10000000,9647,10002085,10000064,433,99999,0.357869,10,99999,10000000,2.14721,2.14721,2.14721,2.14721,0,9646,0.0000,0.0000,0.0000,2.14721,2.14721,2.14721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.14721,2.14721,2.14721,0.0000,0.0000,0.0000,0.0000,0.0000
9648,0,0.163331,10002086,434,10000064,99999,0.163331,10,99999,10000000,9649,10002086,10000064,434,99999,0.163331,10,99999,10000000,0.979986,0.979986,0.979986,0.979986,0,9648,0.0000,0.0000,0.0000,0.979986,0.979986,0.979986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,0.979986,0.979986,0.979986,0.0000,0.0000,0.0000,0.0000,0.0000
9650,0,0.616633,10002087,739,10000064,99999,0.616633,10,99999,10000000,9651,10002087,10000064,739,99999,0.616633,10,99999,10000000,3.6998,3.6998,3.6998,3.6998,0,9650,0.0000,0.0000,0.0000,3.6998,3.6998,3.6998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.6998,3.6998,3.6998,0.0000,0.0000,0.0000,0.0000,0.0000
9652,0,0.599292,10002088,1075,10000064,99999,0.599292,10,99999,10000000,9653,10002088,10000064,1075,99999,0.599292,10,99999,10000000,3.59575,3.59575,3.59575,3.59575,0,9652,0.0000,0.0000,0.0000,3.59575,3.59575,3.59575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.59575,3.59575,3.59575,0.0000,0.0000,0.0000,0.0000,0.0000
9654,0,0.621809,10002089,1076,10000064,99999,0.621809,10,99999,10000000,9655,10002089,10000064,1076,99999,0.621809,10,99999,10000000,3.73085,3.73085,3.73085,3.73085,0,9654,0.0000,0.0000,0.0000,3.73085,3.73085,3.73085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.73085,3.73085,3.73085,0.0000,0.0000,0.0000,0.0000,0.0000
9656,0,0.602923,10002090,1077,10000064,99999,0.602923,10,99999,10000000,9657,10002090,10000064,1077,99999,0.602923,10,99999,10000000,3.61754,3.61754,3.61754,3.61754,0,9656,0.0000,0.0000,0.0000,3.61754,3.61754,3.61754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.61754,3.61754,3.61754,0.0000,0.0000,0.0000,0.0000,0.0000
9658,0,0.578306,10002091,1078,10000064,99999,0.578306,10,99999,10000000,9659,10002091,10000064,1078,99999,0.578306,10,99999,10000000,3.46984,3.46984,3.46984,3.46984,0,9658,0.0000,0.0000,0.0000,3.46984,3.46984,3.46984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.46984,3.46984,3.46984,0.0000,0.0000,0.0000,0.0000,0.0000
9660,0,0.550621,10002092,1079,10000064,99999,0.550621,10,99999,10000000,9661,10002092,10000064,1079,99999,0.550621,10,99999,10000000,3.30373,3.30373,3.30373,3.30373,0,9660,0.0000,0.0000,0.0000,3.30373,3.30373,3.30373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.30373,3.30373,3.30373,0.0000,0.0000,0.0000,0.0000,0.0000
9662,0,0.574134,10002093,1080,10000064,99999,0.574134,10,99999,10000000,9663,10002093,10000064,1080,99999,0.574134,10,99999,10000000,3.4448,3.4448,3.4448,3.4448,0,9662,0.0000,0.0000,0.0000,3.4448,3.4448,3.4448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.4448,3.4448,3.4448,0.0000,0.0000,0.0000,0.0000,0.0000
9664,0,0.604224,10002094,1081,10000064,99999,0.604224,10,99999,10000000,9665,10002094,10000064,1081,99999,0.604224,10,99999,10000000,3.62534,3.62534,3.62534,3.62534,0,9664,0.0000,0.0000,0.0000,3.62534,3.62534,3.62534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.62534,3.62534,3.62534,0.0000,0.0000,0.0000,0.0000,0.0000
9666,0,0.580629,10002095,1082,10000064,99999,0.580629,10,99999,10000000,9667,10002095,10000064,1082,99999,0.580629,10,99999,10000000,3.48377,3.48377,3.48377,3.48377,0,9666,0.0000,0.0000,0.0000,3.48377,3.48377,3.48377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.48377,3.48377,3.48377,0.0000,0.0000,0.0000,0.0000,0.0000
9668,0,0.636941,10002096,1083,10000064,99999,0.636941,10,99999,10000000,9669,10002096,10000064,1083,99999,0.636941,10,99999,10000000,3.82165,3.82165,3.82165,3.82165,0,9668,0.0000,0.0000,0.0000,3.82165,3.82165,3.82165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.82165,3.82165,3.82165,0.0000,0.0000,0.0000,0.0000,0.0000
